Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
2026-04-09,2026,4,9,Thursday,14,2026-14,304.08,306.14,302.41,305.17,5742000,0.003039396602387834,277.03285714285715,280.1894
2026-04-10,2026,4,10,Friday,14,2026-14,306.2,308.61,302.47,302.6,5212900,-0.008406440424196138,279.07428571428574,280.4396
2026-04-13,2026,4,13,Monday,15,2026-15,301.53,311.54,301.2,311.22,7972200,0.02848889815818456,282.1607142857143,280.89619999999996
2026-04-14,2026,4,14,Tuesday,15,2026-15,310.74,317.8,310.74,312.41,5864500,0.003801870498320481,285.1378571428572,281.48240000000004
2026-04-15,2026,4,15,Wednesday,15,2026-15,314.21,315.96,309.38,312.27,5041200,-0.0004456422885421585,288.22785714285715,282.0922
2026-04-16,2026,4,16,Thursday,15,2026-15,313.21,316.8,311.33,314.6,5205600,0.0074829354904661916,291.66142857142853,282.77639999999997
2026-04-17,2026,4,17,Friday,15,2026-15,318.23,323.42,315.34,322.79,9414700,0.02601146425094547,296.32142857142856,283.7874
2026-04-20,2026,4,20,Monday,16,2026-16,322.35,323.55,318.3,321.64,9050600,-0.0035424757678547136,300.70285714285717,284.92100000000005
2026-04-21,2026,4,21,Tuesday,16,2026-16,351.01,355.65,343.27,344.05,26097300,0.06964877309825024,306.06,286.3428
2026-04-22,2026,4,22,Wednesday,16,2026-16,348.89,356.52,347.12,351.51,11807300,0.021704561612472695,311.7092857142857,287.9326
2026-04-23,2026,4,23,Thursday,16,2026-16,352.67,354.82,348.51,352.55,7255800,0.002941825817692534,317.19928571428574,289.5922
2026-04-24,2026,4,24,Friday,16,2026-16,354.47,356.25,349.39,352.9,8554600,0.0010153873161591331,322.42357142857145,291.1464
2026-04-27,2026,4,27,Monday,17,2026-17,351.9,354.47,346.97,352.68,7256100,-0.0006480472280631089,325.75928571428574,292.5886
2026-04-28,2026,4,28,Tuesday,17,2026-17,354.81,367.53,353.7,364.69,10604100,0.03405786780366826,330.07714285714286,294.09680000000003
2026-04-29,2026,4,29,Wednesday,17,2026-17,363.92,368.73,362.94,368.63,9046600,0.010824207094403793,334.61,295.76480000000004
2026-04-30,2026,4,30,Thursday,17,2026-17,366.42,369.88,360.94,368.38,6879900,-0.0007012755665277703,339.3085714285714,297.4454
2026-05-01,2026,5,1,Friday,17,2026-17,369.85,370.78,364.94,366.69,4945400,-0.004588621306068297,343.2707142857143,299.058
2026-05-04,2026,5,4,Monday,18,2026-18,366.46,368.72,362.58,368.64,4916900,0.005341907994777184,347.2871428571429,300.7082
2026-05-05,2026,5,5,Tuesday,18,2026-18,368.38,369.69,359.76,361.8,6489000,-0.018557017314027258,350.82499999999993,302.37280000000004
2026-05-06,2026,5,6,Wednesday,18,2026-18,361.04,366.46,356.22,365.19,6695500,0.009371537231543048,354.43857142857144,304.2708
2026-05-07,2026,5,7,Thursday,18,2026-18,364.56,367.71,362.65,367.64,5235400,0.006697845451588691,357.64214285714286,306.0154
2026-05-08,2026,5,8,Friday,18,2026-18,369.88,377.82,369.88,377.82,6455100,0.02769524111519739,361.65500000000003,307.9152
2026-05-11,2026,5,11,Monday,19,2026-19,378.29,382.62,373.93,382.26,6949600,0.011737433337573933,364.3842857142857,309.7734
2026-05-12,2026,5,12,Tuesday,19,2026-19,380.68,395.16,379.84,394.14,9236300,0.031084187105164585,367.42928571428575,311.83639999999997
2026-05-13,2026,5,13,Wednesday,19,2026-19,394.25,401.85,390.77,398.88,8454100,0.012033547593429894,370.73857142857145,314.10699999999997
2026-05-14,2026,5,14,Thursday,19,2026-19,398.72,399.62,393.75,396.82,5342500,-0.005160070047501408,373.87571428571425,316.2822
2026-05-15,2026,5,15,Friday,19,2026-19,392.06,395.37,388.03,391.61,9811200,-0.013129777990102953,376.6564285714286,318.416
2026-05-18,2026,5,18,Monday,20,2026-20,387.79,389.91,381.32,388.91,8400700,-0.0069061981146764095,378.38642857142855,320.541
2026-05-19,2026,5,19,Tuesday,20,2026-20,387.79,392.75,385.31,387.03,5016800,-0.004832246174069632,379.70071428571424,322.61060000000003
2026-05-20,2026,5,20,Wednesday,20,2026-20,387.34,391.15,378.54,381.12,7783900,-0.015260465430948722,380.6107142857143,324.61820000000006
2026-05-21,2026,5,21,Thursday,20,2026-20,378.96,383.92,378.38,380.31,4732500,-0.0021393031718570654,381.5835714285714,326.5518
2026-05-22,2026,5,22,Friday,20,2026-20,379.75,388.32,378.85,386.26,5598600,0.015660978328475572,382.84214285714285,328.76739999999995
2026-05-26,2026,5,26,Tuesday,21,2026-21,383.81,384.32,374.27,374.72,6498100,-0.029886557697481164,383.765,330.65200000000004
2026-05-27,2026,5,27,Wednesday,21,2026-21,376.28,382.35,374.95,381.83,4544000,0.01897267310257389,384.95357142857137,332.61120000000005
2026-05-28,2026,5,28,Thursday,21,2026-21,382.77,387.05,378.8,380.36,4330800,-0.003854127869895363,385.8621428571429,334.4996
2026-05-29,2026,5,29,Friday,21,2026-21,381.6,382.93,373.32,378.15,10257900,-0.005803479231211495,385.88571428571424,336.4082000000001
2026-06-01,2026,6,1,Monday,22,2026-22,373.97,381.17,373.79,377.7,6623700,-0.0011832566043101789,385.55999999999995,338.38519999999994
2026-06-02,2026,6,2,Tuesday,22,2026-22,375.83,377.92,372.59,375.77,3874400,-0.005107071720390266,384.2478571428572,340.42019999999997
2026-06-03,2026,6,3,Wednesday,22,2026-22,377.84,385.26,374.67,374.86,6808400,-0.002434429736296151,382.53214285714284,342.5572
2026-06-04,2026,6,4,Thursday,22,2026-22,387.79,399.1,387.61,394.22,12666100,0.05164457991204374,382.3464285714286,345.02700000000004
2026-06-05,2026,6,5,Friday,22,2026-22,397.27,401.75,394.94,397.2,10897300,0.007566797623425048,382.74571428571426,347.5908
2026-06-08,2026,6,8,Monday,23,2026-23,394.87,406.39,392.75,404.26,6963200,0.01777350628819674,383.84214285714285,350.3454
2026-06-09,2026,6,9,Tuesday,23,2026-23,407.66,410.65,405.13,410.65,8590400,0.015815259005043325,385.5292857142857,353.40740000000005
2026-06-10,2026,6,10,Wednesday,23,2026-23,411.15,413.62,402.25,405.15,6512900,-0.013414059659213162,387.2457142857143,356.30440000000004
2026-06-11,2026,6,11,Thursday,23,2026-23,406.39,407.65,400.82,403.25,4938100,-0.004687618283609529,388.88428571428574,358.98839999999996
2026-06-12,2026,6,12,Friday,23,2026-23,406.69,407.56,402.51,406.2,7269600,0.007323443366236582,390.3085714285714,361.664
2026-06-15,2026,6,15,Monday,24,2026-24,406.7,414.16,399.65,411.04,6777900,0.011915303280256362,392.90285714285716,364.371
2026-06-16,2026,6,16,Tuesday,24,2026-24,410.68,411.75,406.54,407.65,4815100,-0.008247407984536936,394.7471428571429,366.92879999999997
2026-06-17,2026,6,17,Wednesday,24,2026-24,409.12,411.16,398.59,399.53,5838800,-0.019919036523399103,396.1164285714285,368.7998
2026-06-18,2026,6,18,Thursday,24,2026-24,402.77,406.2,399.15,400.96,11896900,0.0035791872453891926,397.74571428571426,370.7342
2026-06-22,2026,6,22,Monday,25,2026-25,402.14,409.46,402.14,406.68,5818600,0.014265765519261286,399.8157142857143,372.7644
2026-06-23,2026,6,23,Tuesday,25,2026-25,409.52,409.9,402.84,409.25,6675900,0.00631948305917196,402.20714285714286,374.8974
2026-06-24,2026,6,24,Wednesday,25,2026-25,410.54,413.43,400.0,405.8,6858800,-0.008430084806429483,404.4171428571429,376.789
2026-06-25,2026,6,25,Thursday,25,2026-25,406.65,417.58,406.65,415.53,6014400,0.023977356527896676,405.9392857142857,378.8514
2026-06-26,2026,6,26,Friday,25,2026-25,416.16,427.93,416.16,427.89,10588200,0.02974518303239404,408.13142857142856,381.1638
2026-06-29,2026,6,29,Monday,26,2026-26,426.53,426.7,415.81,419.82,5167400,-0.018860003851338347,409.24285714285713,383.2682
